elo_diff,role_diff,counter_score,target,type,diff_marksman,diff_tank,diff_support,diff_fighter,diff_mage,diff_assassin,diff_catcher,diff_vanguard,diff_enchanter
192,2.0,2.799999999999997,1,real,0,-1,-1,1,1,0,0,-1,0
-130,0.0,17.300000000000004,1,real,0,0,0,0,-1,1,0,-1,2
63,0.0,-26.6,0,real,0,3,-1,1,-1,-1,-1,1,0
27,0.0,28.0,1,real,-1,0,2,-1,-2,0,1,1,-1
151,0.0,1.499999999999993,1,real,-1,1,1,0,-1,-1,1,0,0
-192,-2.0,5.100000000000001,0,real,-1,0,1,-1,1,-1,0,0,1
130,0.0,-3.1999999999999957,1,real,-1,-1,1,0,3,-1,-1,-1,2
-130,0.0,15.899999999999999,1,real,0,-1,-1,0,2,0,1,0,0
130,0.0,-0.10000000000000142,1,real,0,-2,0,0,1,1,0,0,0
-130,0.0,23.4,1,real,0,1,1,0,-1,-1,0,1,0
63,0.0,-11.099999999999994,0,real,0,0,-1,1,-1,1,0,0,0
-63,2.0,-2.200000000000003,0,real,-1,-2,1,-1,1,1,0,-1,2
63,0.0,5.400000000000006,1,real,1,-1,-1,0,2,-1,1,0,-1
-63,0.0,-9.700000000000003,1,real,0,1,1,-1,0,0,-1,0,0
214,0.0,-13.100000000000001,0,real,1,-1,0,-1,-1,1,0,-1,1
214,0.0,8.5,1,real,-1,-1,0,-1,2,1,0,-1,0
-214,0.0,2.1000000000000014,0,real,-2,0,2,1,-1,-1,0,0,1
-214,-2.0,0.19999999999999574,0,real,0,1,1,-1,-1,0,0,0,-1
0,-2.0,20.1,1,real,1,-1,1,-2,1,0,0,-1,-1
76,0.0,-10.800000000000004,1,real,0,0,0,0,-2,1,0,-1,-1
-152,0.0,8.099999999999994,1,real,1,0,2,0,0,-1,-1,1,1
49,-2.0,-9.5,1,real,0,0,2,-1,1,0,0,1,0
67,2.0,-14.300000000000004,0,real,2,-2,-2,2,-1,0,0,0,0
27,-2.0,17.1,1,real,-1,0,0,0,0,0,1,0,0
133,0.0,8.799999999999997,1,real,0,-1,-1,0,2,-1,2,1,-1
-125,0.0,-37.8,0,real,1,0,0,0,0,-1,0,1,-1
89,0.0,-9.199999999999996,0,real,1,0,0,0,1,-2,0,0,-1
267,0.0,-20.9,0,real,0,1,0,1,-1,-2,1,-1,-1
-97,0.0,-2.8999999999999986,0,real,0,2,0,0,0,-1,0,0,0
-81,0.0,-17.6,0,real,0,2,1,0,0,-2,0,1,0
-27,0.0,12.499999999999993,1,real,0,-1,0,0,2,-1,2,-1,-1
152,0.0,-18.200000000000003,0,real,-1,2,0,1,-1,-1,0,0,0
-143,0.0,19.299999999999997,1,real,0,1,1,-1,2,-1,-1,0,1
191,0.0,4.699999999999996,1,real,-1,-2,1,1,0,1,1,0,-1
276,-2.0,20.4,1,real,0,0,1,0,1,-1,0,0,0
-192,0.0,9.700000000000003,0,real,1,1,0,-1,1,-1,0,1,-1
316,0.0,10.100000000000001,1,real,0,1,0,0,0,-1,0,1,0
-151,0.0,4.799999999999997,0,real,0,1,1,0,-1,-2,0,1,0
62,0.0,19.5,1,real,0,-1,1,-1,2,0,0,-1,0
97,0.0,-1.3999999999999986,1,real,0,-1,1,0,0,0,0,-1,0
-214,2.0,-22.300000000000004,0,real,-1,1,0,0,0,0,0,0,-1
-249,0.0,-21.999999999999993,0,real,0,-2,-1,1,2,0,-1,0,1
5,0.0,6.299999999999997,1,real,0,-1,-2,2,0,1,0,1,-2
-219,0.0,-16.300000000000004,1,real,0,-1,1,0,1,0,1,0,0
-125,0.0,7.699999999999996,0,real,0,1,2,-1,1,-2,0,0,0
303,2.0,5.699999999999996,1,real,0,-1,-2,1,0,1,0,-2,1
-58,0.0,-11.100000000000001,0,real,0,-2,0,0,1,1,-1,-1,0
-84,0.0,5.799999999999997,1,real,0,2,1,0,0,-3,0,1,0
-219,0.0,-10.899999999999999,0,real,-1,0,-1,0,-1,2,0,1,-1
209,0.0,-2.8999999999999986,1,real,-1,-1,0,1,0,0,0,0,1
-186,0.0,-10.200000000000003,0,real,-1,0,1,1,0,0,0,-1,1
-67,0.0,22.000000000000007,1,real,0,2,0,0,-1,-1,0,0,-1
89,0.0,3.299999999999997,0,real,0,-1,0,0,1,2,-1,2,1
-170,-2.0,14.699999999999996,1,real,0,0,0,0,1,-1,0,0,-1
63,2.0,-12.399999999999999,0,real,0,0,-2,1,-1,1,-1,0,1
170,0.0,4.399999999999999,0,real,0,0,0,-1,0,-1,1,-1,0
303,2.0,-22.0,0,real,-1,1,-2,1,0,2,-1,1,0
-94,2.0,-19.599999999999994,0,real,0,0,-2,1,1,1,-1,-1,0
-400,2.0,29.799999999999997,1,real,0,1,0,1,-2,0,-1,0,0
-94,0.0,-23.700000000000003,0,real,-1,1,-1,1,-1,1,-1,0,-1
-124,0.0,30.499999999999993,1,real,0,-1,0,0,0,1,1,1,0
130,2.0,-13.699999999999996,0,real,0,1,0,1,0,-1,0,0,-1
-124,0.0,-19.4,0,real,-1,1,1,-1,1,-1,0,0,1
18,0.0,-21.6,0,real,1,-1,0,0,1,0,-1,-1,0
-94,-2.0,-2.6000000000000014,1,real,0,0,1,-1,2,-1,0,-2,0
124,0.0,32.0,1,real,1,-2,1,0,1,0,0,-1,0
-214,-2.0,-10.099999999999994,0,real,2,-1,1,-2,1,-1,1,0,0
81,0.0,14.899999999999999,1,real,0,-1,0,0,1,-1,0,0,0
125,0.0,22.6,1,real,-1,0,1,-1,2,-1,1,-1,-1
-152,-2.0,24.800000000000004,0,real,0,0,-1,0,2,-1,0,0,-1
-49,-2.0,6.799999999999997,0,real,0,0,-1,2,-1,1,-1,0,1
152,0.0,-20.099999999999994,1,real,1,1,-2,0,-2,0,-1,0,0
-97,0.0,11.100000000000001,1,real,2,1,0,0,-1,-1,0,-1,0
276,-2.0,-0.5999999999999943,0,real,1,1,-2,1,0,0,0,-1,-1
67,0.0,5.899999999999999,0,real,-1,-2,0,0,0,1,1,-1,-1
-89,2.0,-28.6,0,real,0,0,-1,1,1,0,1,1,0
219,2.0,-9.899999999999999,1,real,-1,2,0,0,0,-2,0,0,-1
-151,0.0,-5.200000000000003,1,real,0,1,0,0,-2,0,0,2,-1
-267,0.0,6.100000000000001,0,real,-1,1,1,0,0,0,0,-2,0
125,-4.0,-7.099999999999994,0,real,0,-2,-1,1,1,0,0,-2,0
316,-2.0,32.7,1,real,-1,0,-1,1,0,1,0,1,-1
89,0.0,1.8000000000000043,0,real,0,-2,1,-1,2,-1,1,0,0
209,2.0,-5.899999999999999,1,real,0,1,-2,1,-1,1,0,0,0
-400,0.0,13.899999999999999,0,real,0,0,0,-1,1,-1,1,1,-1
5,0.0,1.5,1,real,-1,0,0,1,0,1,-1,1,0
-192,0.0,-2.299999999999997,0,real,1,0,0,-1,-1,1,0,0,0
18,0.0,-9.700000000000003,0,real,1,1,0,-1,0,0,-1,1,0
-170,0.0,6.899999999999999,1,real,1,0,-1,0,1,0,-1,2,0
0,0.0,0.7999999999999972,1,real,0,1,0,-1,2,0,0,1,0
-316,0.0,-14.600000000000001,0,real,-1,2,2,0,-1,-2,0,1,0
152,2.0,-6.400000000000006,0,real,0,1,-1,1,-1,0,-1,1,0
-224,0.0,-9.100000000000001,0,real,0,2,-2,1,-1,-1,0,1,0
-303,0.0,-12.700000000000003,0,real,0,0,0,0,0,0,1,1,0
143,-2.0,-0.3999999999999986,1,real,1,0,1,-2,1,-1,1,1,-1
94,2.0,15.199999999999996,1,real,1,1,0,0,-1,0,0,1,-1
267,0.0,1.9000000000000057,1,real,1,0,0,0,0,-2,0,-1,0
-166,2.0,0.4999999999999929,0,real,0,2,-1,0,-1,-2,-1,1,0
97,0.0,-21.4,1,real,-1,2,0,1,-1,-1,-1,1,0
-125,0.0,-3.6000000000000014,0,real,0,-1,-1,1,0,1,0,-1,0
-400,-2.0,4.299999999999997,0,real,1,1,1,0,-1,-2,0,0,0
-318,0.0,13.700000000000003,1,real,0,1,0,0,0,-2,0,1,0
-170,0.0,3.299999999999997,0,real,0,0,0,0,1,-1,0,-2,0
49,0.0,7.399999999999999,1,real,-1,-3,0,0,0,3,1,-1,0
0,4.0,-5.299999999999997,0,real,2,1,0,-1,1,-2,-2,1,0
-94,2.0,11.399999999999999,1,real,1,0,0,0,-1,0,-1,0,0
415,0.0,-14.299999999999997,1,real,1,-1,0,0,0,0,0,0,0
18,2.0,8.0,0,real,1,-1,-1,1,-1,1,-1,-1,0
303,4.0,6.399999999999999,1,real,0,0,-1,0,1,1,-1,0,0
27,-2.0,-23.599999999999994,0,real,0,-1,-1,0,0,1,0,0,0
-84,0.0,-16.9,1,real,2,0,1,-1,0,-1,-1,2,0
67,0.0,26.6,1,real,0,-1,0,0,0,0,0,1,0
209,-2.0,-13.100000000000001,1,real,-1,1,1,0,0,-1,1,0,0
170,0.0,-5.299999999999997,1,real,0,1,-1,0,0,-1,0,0,0
-291,2.0,17.700000000000003,0,real,0,0,-1,0,0,-1,1,0,0
-125,0.0,-13.699999999999996,0,real,-1,2,1,0,-2,-1,0,-1,0
-124,0.0,14.800000000000004,0,real,2,0,-1,0,0,0,-1,1,0
58,0.0,-2.5999999999999943,0,real,0,1,1,-1,0,0,0,1,0
-15,0.0,-41.699999999999996,1,real,0,3,-1,0,0,-1,-1,2,0
-192,0.0,-7.900000000000006,0,real,1,0,-2,1,0,0,-1,0,0
219,-2.0,16.5,1,real,1,-3,-1,0,1,2,0,-1,0
-84,-2.0,-11.0,0,real,0,1,-1,2,-1,-1,0,-1,0
-84,0.0,-13.100000000000001,0,real,-1,0,-1,1,-1,2,0,1,-1
-148,-2.0,16.200000000000003,1,real,0,0,1,0,0,-1,0,1,0
148,0.0,-2.8000000000000043,0,real,0,-1,1,-1,0,1,1,0,0
-219,-4.0,-11.000000000000007,0,real,-1,-2,0,1,0,2,1,-1,0
209,0.0,4.799999999999997,1,real,1,1,0,0,-1,-2,-1,0,1
-209,0.0,-45.3,0,real,0,0,-1,2,0,0,0,0,-1
166,0.0,-12.900000000000006,1,real,1,2,1,-1,0,-3,0,1,0
-166,0.0,14.299999999999997,0,real,1,-1,0,-1,1,0,0,-1,0
170,2.0,2.8999999999999986,1,real,1,-2,-1,0,-1,2,0,-1,0
-170,2.0,-1.5,0,real,0,-2,-1,1,-2,1,0,0,0
152,0.0,-16.200000000000003,1,real,1,0,-1,1,-2,0,0,0,0
-94,2.0,27.200000000000003,1,real,1,0,1,-1,-2,2,0,1,0
94,0.0,-2.799999999999997,1,real,1,-1,1,0,0,-1,0,0,0
67,-2.0,-1.8999999999999986,1,real,1,-2,1,-1,0,-1,2,-2,0
67,0.0,-7.600000000000001,1,real,1,0,0,0,1,0,1,1,0
-133,0.0,-16.1,0,real,1,-1,-2,1,1,0,-1,0,1
-133,2.0,5.799999999999997,1,real,0,-1,0,1,-1,-1,0,0,0
-152,2.0,0.5,0,real,1,1,0,0,0,0,-1,0,0
-152,0.0,13.099999999999994,1,real,0,-2,-1,0,1,1,0,-1,1
94,0.0,22.799999999999997,1,real,-1,2,1,1,-1,-2,0,0,0
-67,0.0,2.3999999999999986,1,real,1,0,1,-1,-2,0,0,1,0
224,0.0,22.700000000000003,1,real,0,-2,0,-1,1,0,1,-2,0
-224,2.0,13.799999999999997,0,real,-1,1,1,1,-1,-1,0,1,0
133,-4.0,24.6,1,real,-1,1,1,-2,2,-1,1,0,-1
-133,0.0,-8.299999999999997,0,real,0,-2,-1,2,0,1,0,1,1
-99,0.0,-12.899999999999999,1,real,1,-2,-1,0,2,0,0,-1,0
99,0.0,-27.200000000000003,0,real,1,1,-1,0,-1,-1,0,2,0
99,0.0,19.9,1,real,0,2,0,1,-2,-1,0,1,-1
-99,0.0,19.6,1,real,1,0,-1,0,0,-1,0,0,0
-49,0.0,13.700000000000003,1,real,0,0,0,0,0,0,1,-2,0
49,2.0,1.5,0,real,0,0,0,-1,1,-1,0,0,0
-49,0.0,-13.700000000000003,0,real,0,-1,0,0,1,1,-1,-1,0
49,0.0,-28.799999999999997,0,real,0,-1,0,0,0,1,-1,0,0
-133,0.0,9.599999999999994,1,real,0,0,0,-1,1,-1,1,0,0
-49,-2.0,-29.299999999999997,0,real,1,0,1,-2,1,-2,0,-1,0
133,0.0,-13.899999999999991,0,real,0,-1,-1,1,0,1,0,0,0
133,-4.0,-10.5,0,real,1,0,0,-2,1,0,2,-2,0
-97,-2.0,4.3999999999999915,0,real,0,1,0,0,0,0,-1,0,0
15,0.0,-23.1,0,real,1,0,1,-1,0,1,0,1,0
94,2.0,-13.299999999999997,0,real,0,-1,-1,0,1,1,1,-2,0
249,0.0,29.800000000000004,1,real,0,-1,-1,0,2,-1,1,0,1
-192,2.0,-17.5,1,real,1,0,0,1,0,-2,0,1,0
192,0.0,29.0,0,real,0,1,1,-1,0,-2,1,0,0
125,0.0,2.700000000000003,1,real,-1,-1,0,1,0,-1,1,-1,0
-125,-2.0,-21.300000000000004,0,real,1,2,-1,0,-1,-1,0,1,-1
-97,2.0,-3.3999999999999986,0,real,0,-2,1,0,-1,2,0,0,0
-15,0.0,-11.0,1,real,-1,0,1,1,-2,1,0,0,0
15,0.0,14.899999999999999,1,real,0,-2,0,0,1,0,1,0,0
94,0.0,21.300000000000004,0,real,-1,-1,1,0,0,0,1,0,0
-148,2.0,16.199999999999996,1,real,0,0,-1,0,1,0,0,-1,0
148,0.0,23.4,1,real,0,1,0,-1,2,-1,0,0,-1
-148,-2.0,2.8999999999999986,1,real,1,0,1,-1,2,0,0,-1,0
249,0.0,-8.899999999999999,0,real,0,0,1,-1,0,0,0,0,0
-249,-2.0,4.600000000000001,0,real,-1,0,0,0,2,1,0,0,0
67,0.0,-0.30000000000000426,1,real,-1,0,1,0,0,1,-2,1,0
67,0.0,29.4,1,real,0,-2,-1,1,1,0,1,0,0
267,-2.0,33.4,1,real,-1,-1,-1,2,0,1,-1,-2,0
267,0.0,13.399999999999999,1,real,1,-1,0,0,-2,2,-1,1,0
-58,0.0,12.299999999999997,1,real,0,1,-1,0,0,0,-2,2,0
-58,0.0,15.199999999999996,1,real,-1,-2,1,1,0,3,0,-1,0
303,2.0,16.299999999999997,1,real,0,-1,1,0,1,-1,-1,-1,1
-291,-6.0,-2.1000000000000014,0,real,-1,-2,-1,2,1,3,0,0,0
-276,-2.0,-13.499999999999993,0,real,1,-2,-1,0,0,1,1,-1,0
276,0.0,-1.5,1,real,1,0,0,-1,-2,1,0,-2,0
27,0.0,18.4,0,real,0,0,1,0,0,0,-2,2,0
-133,-2.0,27.0,1,real,0,-1,1,1,0,2,0,1,0
133,-2.0,4.600000000000001,0,real,-1,2,0,1,-2,0,-1,0,0
-94,4.0,-25.700000000000003,0,real,1,1,2,-2,-2,0,1,0,0
97,-2.0,21.500000000000007,1,real,-1,1,1,-1,1,0,-1,1,1
-27,0.0,10.899999999999999,1,real,1,2,1,-1,0,-1,-1,-1,2
303,0.0,-1.499999999999993,1,real,-1,1,1,-1,1,0,0,1,0
219,2.0,-12.600000000000001,1,real,-1,-1,1,0,0,1,0,1,0
-219,2.0,-29.599999999999994,0,real,0,1,2,-1,-1,-1,0,1,0
291,2.0,42.1,1,real,0,0,1,-1,-1,-1,1,0,0
214,0.0,3.799999999999997,1,real,1,1,-2,0,1,-1,0,0,-1
-63,-2.0,-13.100000000000001,0,real,2,-1,0,-2,1,-1,-2,1,1
-170,0.0,3.6000000000000014,0,real,0,0,0,1,-1,0,1,-1,0
-170,2.0,26.799999999999997,1,real,-1,1,1,0,0,-1,1,-1,1
170,2.0,2.8000000000000043,1,real,0,-1,0,0,-1,2,0,-1,-1
-27,-4.0,23.999999999999993,1,real,-1,-1,0,1,2,-1,0,-2,0
133,0.0,-4.3999999999999915,1,real,0,2,0,0,-1,-1,-1,1,0
-94,0.0,9.100000000000001,0,real,1,-2,0,0,0,-1,1,-1,0
-415,0.0,2.5,0,real,0,2,1,0,1,-2,-1,1,0
-415,2.0,8.199999999999996,0,real,-1,1,1,-1,1,0,0,0,0
0,-2.0,-24.4,1,real,-1,0,0,0,-1,2,-1,1,-1
-125,-2.0,-14.899999999999999,0,real,1,-2,0,-1,0,2,-2,1,1
125,0.0,6.600000000000001,1,real,-2,0,0,1,1,-1,0,-1,1
186,0.0,8.199999999999996,1,real,-1,1,0,0,-2,0,1,0,-1
152,0.0,-7.499999999999993,1,real,0,0,0,0,0,0,1,0,0
27,0.0,20.699999999999996,1,real,-1,1,2,-1,0,0,0,1,0
-130,-2.0,-7.700000000000003,1,real,1,-2,1,-2,2,-1,2,-1,0
-267,-2.0,25.6,1,real,1,1,1,0,-1,-1,0,1,1
0,4.0,-11.399999999999999,0,real,-1,-1,-1,1,-2,2,0,-1,-1
-249,0.0,-19.299999999999997,0,real,1,0,-2,0,0,0,1,-1,0
191,2.0,-18.9,1,real,0,2,1,0,0,-1,-1,1,0
-67,0.0,26.1,1,real,1,-1,0,0,-1,1,1,-1,0
76,0.0,10.499999999999993,0,real,1,-1,-1,0,1,0,1,0,-2
-316,0.0,-5.200000000000003,0,real,1,2,0,-1,0,-1,-1,1,0
303,0.0,7.29999999999999,1,real,0,-1,0,0,0,1,-1,1,0
67,-2.0,-6.700000000000003,0,real,0,-1,0,0,0,1,1,-1,0
170,0.0,-5.1000000000000085,0,real,1,-1,-1,1,2,0,-1,0,0
-303,0.0,25.1,1,real,1,2,0,0,-1,-2,0,1,-1
-170,0.0,29.4,1,real,0,1,0,0,-1,0,0,-1,0
-283,0.0,-10.899999999999999,0,real,0,0,0,0,0,1,-1,0,0
283,0.0,-15.299999999999997,1,real,0,1,0,1,-1,-1,-1,1,0
-219,0.0,-9.399999999999999,0,real,0,0,0,0,-2,1,0,0,0
-219,0.0,13.899999999999999,1,real,0,1,-1,1,0,-2,1,1,0
94,-2.0,4.1000000000000085,1,real,1,-1,-1,1,1,0,0,1,0
-94,0.0,-23.9,0,real,0,1,-1,0,1,0,1,1,0
224,0.0,-18.6,1,real,0,-1,-1,1,0,1,1,0,0
-148,-2.0,-14.799999999999997,1,real,0,-1,-1,0,2,0,1,-2,0
219,0.0,34.8,1,real,0,0,0,0,3,-2,0,1,0
125,2.0,20.6,1,real,-1,0,0,-1,-1,2,0,0,0
-125,0.0,-5.8999999999999915,0,real,-1,-1,0,1,1,2,0,0,0
-76,0.0,-4.399999999999999,0,real,0,1,1,-1,-2,1,-1,1,0
-76,0.0,26.000000000000007,1,real,0,1,1,0,0,-2,-1,2,0
76,0.0,18.6,1,real,1,1,0,-1,-1,-2,1,0,0
-192,0.0,-0.7000000000000028,0,real,0,-1,-1,1,0,2,0,1,0
-192,0.0,-14.700000000000003,0,real,-1,1,0,0,-1,0,0,-1,0
303,0.0,24.0,1,real,-1,0,1,0,0,0,0,2,0
303,0.0,1.8000000000000043,1,real,0,-1,1,0,-1,2,0,-1,0
224,0.0,-0.10000000000000142,0,real,1,-2,-1,-1,1,1,1,-1,0
-224,0.0,5.199999999999996,0,real,0,-2,1,-1,2,1,2,-1,0
67,0.0,8.699999999999996,1,real,0,0,0,1,2,0,-1,0,0
67,0.0,0.10000000000000142,1,real,0,1,-1,0,-1,0,1,-1,-1
-148,0.0,10.700000000000003,1,real,1,0,0,0,1,-2,0,0,1
148,0.0,0.7000000000000028,1,real,0,-1,0,0,-1,1,1,-1,-1
209,0.0,17.799999999999997,1,real,-1,1,1,-1,1,0,0,0,0
-84,0.0,-13.800000000000004,0,real,1,-2,0,0,0,2,0,-1,1
5,2.0,12.600000000000001,1,real,-1,2,-2,2,-1,1,-2,1,0
143,2.0,40.300000000000004,1,real,-1,-2,0,1,0,0,2,-2,0
-18,0.0,0.6999999999999957,0,real,-1,-1,1,1,0,1,0,-1,1
219,0.0,-4.100000000000001,1,real,0,-2,0,0,0,1,1,-1,0
-276,0.0,-11.0,0,real,1,0,0,0,-2,0,1,0,-1
-89,0.0,-25.300000000000004,0,real,-1,-2,2,-1,2,1,0,0,0
-49,0.0,-9.299999999999997,0,real,0,0,1,0,0,-1,0,-1,0
-49,0.0,14.299999999999997,0,real,0,0,-1,1,1,0,0,0,-1
-99,2.0,7.700000000000003,1,real,0,-1,1,-1,-1,0,1,0,0
99,0.0,0.3999999999999986,1,real,0,0,0,0,0,-1,0,1,0
15,2.0,1.8000000000000043,0,real,0,-1,1,0,0,0,0,0,0
15,0.0,-26.4,0,real,1,0,-1,0,1,0,1,1,-1
99,4.0,15.200000000000003,1,real,0,-1,2,-1,-2,2,0,0,0
-99,2.0,5.0,0,real,0,1,1,-1,0,-1,0,-1,0
15,0.0,-24.1,0,real,0,1,1,0,0,0,-1,3,0
199,0.0,-0.4999999999999929,1,real,0,-1,1,1,-2,1,0,-2,2
-199,0.0,6.900000000000006,1,real,1,0,-2,1,0,0,0,0,-1
27,-2.0,9.899999999999999,0,real,-1,1,0,0,-1,1,-1,0,0
-214,-2.0,-27.599999999999994,0,real,1,-2,0,-1,1,0,2,-1,0
-152,0.0,22.0,1,real,2,0,1,-2,2,-1,0,0,0
-152,0.0,-18.199999999999996,0,real,1,1,-2,1,0,0,-1,0,0
-84,-2.0,-8.399999999999999,0,real,0,0,1,1,0,-1,0,0,-1
84,-2.0,17.199999999999996,1,real,0,1,0,0,0,-1,1,-1,0
-27,0.0,-11.5,0,real,1,-1,-1,1,1,1,-1,-1,1
27,0.0,25.699999999999996,0,real,0,0,1,-1,0,1,0,0,0
5,0.0,3.3999999999999986,0,real,1,-1,1,-1,0,-1,1,-1,0
-5,-2.0,-3.700000000000003,1,real,-1,0,1,-2,1,1,0,-1,0
-219,0.0,-10.299999999999997,0,real,1,-1,0,-1,0,0,1,0,0
-89,0.0,29.6,1,real,0,0,1,-1,1,-1,1,0,0
-89,0.0,20.0,1,real,0,1,3,-1,0,-1,-1,1,1
-151,0.0,5.899999999999999,1,real,1,-1,-1,0,2,0,0,0,1
151,-2.0,21.9,1,real,-2,0,1,-1,0,0,0,2,1
-151,0.0,-30.1,0,real,1,-1,-1,0,1,0,1,-1,-1
219,2.0,-5.5,0,real,1,-1,1,1,-4,1,0,-1,0
219,-2.0,-20.199999999999996,1,real,0,1,-1,0,-1,1,0,0,0
219,0.0,0.7999999999999972,1,real,1,-1,0,0,3,0,-1,0,1
-27,0.0,-7.200000000000003,0,real,-1,-2,0,1,1,3,-1,-1,1
-27,0.0,13.600000000000001,1,real,0,-1,1,0,0,0,-1,-1,0
125,-2.0,16.9,1,real,0,1,1,0,1,0,-1,0,1
125,-2.0,1.2000000000000028,1,real,0,0,0,0,0,0,0,-2,0
-152,0.0,15.899999999999999,0,real,-1,2,0,1,0,-1,0,0,-1
-152,0.0,20.799999999999997,0,real,0,0,0,0,1,-1,0,0,-1
214,-4.0,39.6,1,real,0,1,2,-1,1,-1,-1,1,1
152,0.0,-2.1999999999999957,1,real,-1,0,-1,1,1,0,-1,1,0
27,2.0,-11.899999999999999,0,real,-1,0,0,1,-1,0,0,0,0
5,-4.0,-6.200000000000003,1,real,-1,1,1,-1,0,1,-1,2,0
219,2.0,-27.6,0,real,0,1,1,0,-1,-1,0,2,-1
219,0.0,-16.4,1,real,-1,0,0,0,-1,0,0,0,0
151,-2.0,11.299999999999997,1,real,-2,0,1,-1,0,0,0,2,1
-219,0.0,-13.100000000000001,0,real,0,2,2,0,-1,-2,-1,0,1
-67,0.0,7.0,1,real,-1,-1,0,1,0,0,1,0,-1
84,0.0,-37.4,0,real,-1,0,0,0,-1,1,0,0,0
-67,0.0,4.600000000000001,1,real,-2,-1,1,1,-1,1,1,0,0
67,0.0,-1.1000000000000014,1,real,-1,1,1,0,1,0,-1,0,0
-67,0.0,1.1999999999999957,0,real,1,0,1,0,1,-1,-1,2,0
67,-4.0,-34.5,1,real,1,1,0,-1,1,0,-1,1,0
84,0.0,27.6,1,real,1,2,0,0,-1,-1,0,1,0
-84,0.0,-10.699999999999996,0,real,-2,0,0,1,1,0,-1,1,1
-84,0.0,7.0,0,real,1,-1,-1,0,1,0,0,-1,0
-130,0.0,-23.9,0,real,1,0,-1,0,1,0,0,1,0
249,0.0,7.599999999999994,1,real,-1,1,1,1,-1,-1,0,0,0
-27,0.0,-15.899999999999999,0,real,0,-1,0,-1,1,1,0,-1,0
-94,0.0,-20.9,0,real,1,-2,2,-1,0,0,0,-3,1
133,-4.0,10.899999999999999,1,real,0,0,-2,2,0,0,0,-1,0
-97,0.0,-2.6000000000000014,1,real,0,0,1,0,1,-1,1,-1,0
170,0.0,-7.299999999999997,1,real,-1,-1,0,1,0,1,0,0,0
-58,-2.0,-13.900000000000006,0,real,0,0,-1,1,1,0,0,2,0
-84,0.0,-1.6000000000000014,0,real,-1,1,0,0,0,0,0,1,-1
-62,2.0,14.0,1,real,0,0,-1,1,-1,2,0,0,0
-191,2.0,-7.599999999999994,0,real,0,0,0,0,0,1,1,-2,0
303,0.0,-21.1,1,real,1,0,2,-1,0,-1,0,1,0
-143,0.0,14.899999999999999,1,real,-1,0,2,-1,0,1,0,1,0
-27,0.0,-0.6999999999999957,0,real,-1,0,0,0,0,-1,0,0,1
-67,0.0,4.699999999999996,1,real,-1,0,0,1,-1,1,-1,1,0
186,0.0,13.5,1,real,0,-1,0,0,0,1,0,0,0
89,0.0,15.0,1,real,0,-1,1,-1,1,1,0,-1,0
219,-2.0,-31.299999999999997,0,real,0,0,1,-1,1,0,0,0,0
-63,0.0,10.700000000000003,0,real,0,0,0,0,2,-1,1,0,0
186,0.0,12.900000000000006,1,real,-1,-1,1,0,-1,1,0,-1,0
-303,2.0,-2.3999999999999986,0,real,0,1,-1,1,-1,0,-1,1,0
-76,0.0,-2.8000000000000043,0,real,-1,2,0,0,0,0,-1,2,0
-67,-2.0,0.8999999999999986,0,real,0,1,1,-1,1,-2,1,1,0
67,2.0,-28.200000000000003,1,real,1,0,1,-1,2,-2,0,-2,0
67,0.0,27.1,1,real,-1,-1,0,0,-1,2,0,-2,0
214,4.0,17.200000000000003,1,real,1,-1,-2,1,-1,1,0,-1,-1
214,4.0,-9.600000000000001,0,real,0,-1,-1,1,-1,2,0,-1,0
214,4.0,11.400000000000006,1,real,0,-1,0,1,-1,1,-1,0,0
214,2.0,-9.5,0,real,-2,1,1,1,0,0,0,1,0
-214,0.0,-0.9000000000000057,1,real,-1,0,-1,0,0,2,-1,-1,0
125,-2.0,26.599999999999994,1,real,1,0,1,-2,-1,1,0,1,-1
-125,-2.0,14.099999999999994,0,real,1,-1,-1,1,0,2,-1,0,0
125,-2.0,1.5,1,real,0,0,1,-1,-1,0,0,1,0
209,2.0,16.5,1,real,0,-1,1,0,1,0,1,-2,0
209,0.0,31.4,1,real,0,0,0,1,-2,1,0,-1,0
209,0.0,-1.0,1,real,0,1,0,-1,-1,1,0,0,0
151,-2.0,-1.1999999999999957,0,real,0,0,1,0,-1,0,0,0,0
151,-2.0,-37.6,0,real,0,1,0,-1,0,0,-1,0,0
151,-2.0,-11.899999999999991,1,real,0,0,1,0,-1,0,1,-1,0
151,0.0,13.300000000000004,1,real,1,0,1,0,-1,1,-1,0,0
-130,-4.0,2.1000000000000014,1,real,0,2,0,0,-1,-1,-1,0,0
-130,-2.0,-14.600000000000001,0,real,0,-1,-1,1,-1,1,0,-1,0
-130,-2.0,-22.9,0,real,-1,1,1,-1,0,2,-1,0,0
214,0.0,-3.8999999999999915,0,real,-2,0,0,3,-3,2,0,-1,0
214,0.0,-2.0,1,real,0,0,2,-1,-1,-1,1,-1,0
-84,2.0,-10.699999999999996,0,real,1,1,-1,0,1,0,-2,2,0
84,0.0,1.1000000000000014,1,real,0,0,0,0,0,-1,0,-1,0
84,0.0,15.0,1,real,1,-1,0,0,1,0,1,-1,0
151,0.0,13.700000000000003,1,real,0,-2,2,-1,0,1,1,-1,1
130,2.0,-15.100000000000001,1,real,-1,0,0,1,2,-2,1,-1,0
